,Date,snmpreportedmac,variable,value,sort_order,transmission_type,radio_type
9858,2020-03-01,74:EA:E8:F2:CD:65,5_Rx_mcs1,28470814,1,Rx,5
9859,2020-03-01,74:EA:E8:F2:CD:6D,5_Rx_mcs1,29447842,1,Rx,5
9860,2020-03-01,74:EA:E8:F2:CD:D5,5_Rx_mcs1,27626089,1,Rx,5
9861,2020-03-01,74:EA:E8:F2:CD:D9,5_Rx_mcs1,21418069,1,Rx,5
9862,2020-03-01,74:EA:E8:F2:CE:4D,5_Rx_mcs1,36127518,1,Rx,5
9863,2020-03-01,74:EA:E8:F2:D2:69,5_Rx_mcs1,41839622,1,Rx,5
9864,2020-03-01,A8:9F:EC:DA:90:21,5_Rx_mcs1,52269420,1,Rx,5
9865,2020-03-01,A8:9F:EC:DA:90:41,5_Rx_mcs1,44984344,1,Rx,5
9866,2020-03-01,A8:9F:EC:DA:90:8D,5_Rx_mcs1,35048160,1,Rx,5
9867,2020-03-01,A8:9F:EC:DA:90:91,5_Rx_mcs1,56294433,1,Rx,5
9868,2020-03-01,A8:9F:EC:DA:90:99,5_Rx_mcs1,44349036,1,Rx,5
9869,2020-03-01,A8:9F:EC:DA:90:9D,5_Rx_mcs1,38962560,1,Rx,5
9870,2020-03-01,A8:9F:EC:DA:90:A1,5_Rx_mcs1,39898290,1,Rx,5
9871,2020-03-01,A8:9F:EC:DA:90:B1,5_Rx_mcs1,48067406,1,Rx,5
9872,2020-03-01,A8:9F:EC:DA:91:1D,5_Rx_mcs1,49535370,1,Rx,5
9873,2020-03-01,A8:9F:EC:DA:91:3D,5_Rx_mcs1,48289586,1,Rx,5
9874,2020-03-01,A8:9F:EC:DA:91:49,5_Rx_mcs1,25628958,1,Rx,5
9875,2020-03-01,A8:9F:EC:DA:91:4D,5_Rx_mcs1,29171251,1,Rx,5
9876,2020-03-01,A8:9F:EC:DA:AD:51,5_Rx_mcs1,25182903,1,Rx,5
9877,2020-03-01,A8:9F:EC:DA:AF:FD,5_Rx_mcs1,60130975,1,Rx,5
9878,2020-03-01,A8:9F:EC:DA:B1:91,5_Rx_mcs1,36770072,1,Rx,5
9879,2020-03-01,A8:9F:EC:DA:B2:39,5_Rx_mcs1,30118809,1,Rx,5
9880,2020-03-01,A8:9F:EC:DA:B2:49,5_Rx_mcs1,43659386,1,Rx,5
9881,2020-03-01,A8:9F:EC:DA:B2:4D,5_Rx_mcs1,42260023,1,Rx,5
9882,2020-03-01,A8:9F:EC:DA:B2:51,5_Rx_mcs1,45293367,1,Rx,5
9883,2020-03-01,A8:9F:EC:DA:B2:65,5_Rx_mcs1,27798659,1,Rx,5
9884,2020-03-01,A8:9F:EC:DA:B2:69,5_Rx_mcs1,60953620,1,Rx,5
9885,2020-03-01,A8:9F:EC:DA:B2:6D,5_Rx_mcs1,65653799,1,Rx,5
9886,2020-03-01,A8:9F:EC:DA:B2:71,5_Rx_mcs1,57608273,1,Rx,5
9887,2020-03-01,A8:9F:EC:DA:B2:75,5_Rx_mcs1,58808466,1,Rx,5
9888,2020-03-01,A8:9F:EC:DA:B2:E1,5_Rx_mcs1,43943083,1,Rx,5
9889,2020-03-01,A8:9F:EC:DA:B3:7D,5_Rx_mcs1,77026024,1,Rx,5
9890,2020-03-01,A8:9F:EC:DA:B3:91,5_Rx_mcs1,61523288,1,Rx,5
9891,2020-03-01,A8:9F:EC:DA:B3:F5,5_Rx_mcs1,45454805,1,Rx,5
9892,2020-03-01,A8:9F:EC:DA:B3:F9,5_Rx_mcs1,63443753,1,Rx,5
9893,2020-03-01,A8:9F:EC:DA:B4:01,5_Rx_mcs1,84876087,1,Rx,5
9894,2020-03-01,A8:9F:EC:DA:B5:85,5_Rx_mcs1,44675094,1,Rx,5
9895,2020-03-01,A8:9F:EC:DA:B5:8D,5_Rx_mcs1,31630962,1,Rx,5
9896,2020-03-01,A8:9F:EC:DA:B5:91,5_Rx_mcs1,40892567,1,Rx,5
9897,2020-03-01,A8:9F:EC:DA:B5:FD,5_Rx_mcs1,49580475,1,Rx,5
9898,2020-03-01,A8:9F:EC:DA:B6:09,5_Rx_mcs1,35254566,1,Rx,5
9899,2020-03-01,A8:9F:EC:DA:B6:79,5_Rx_mcs1,33716651,1,Rx,5
9900,2020-03-01,A8:9F:EC:DA:B6:81,5_Rx_mcs1,50617034,1,Rx,5
9901,2020-03-01,A8:9F:EC:DA:B9:89,5_Rx_mcs1,28766851,1,Rx,5
9902,2020-03-01,A8:9F:EC:DA:B9:C5,5_Rx_mcs1,55286844,1,Rx,5
9903,2020-03-01,A8:9F:EC:DA:B9:D1,5_Rx_mcs1,40393352,1,Rx,5
9904,2020-03-01,A8:9F:EC:DA:B9:D5,5_Rx_mcs1,30842131,1,Rx,5
9905,2020-03-01,A8:9F:EC:DA:B9:D9,5_Rx_mcs1,34280334,1,Rx,5
9906,2020-03-01,A8:9F:EC:DA:B9:E5,5_Rx_mcs1,29320465,1,Rx,5
9907,2020-03-01,A8:9F:EC:DA:B9:ED,5_Rx_mcs1,26645674,1,Rx,5
9908,2020-03-01,A8:9F:EC:DA:BA:75,5_Rx_mcs1,35491710,1,Rx,5
9909,2020-03-01,A8:9F:EC:DA:C4:19,5_Rx_mcs1,38097864,1,Rx,5
9910,2020-03-01,A8:9F:EC:DA:C4:1D,5_Rx_mcs1,23185328,1,Rx,5
9911,2020-03-01,A8:9F:EC:DA:C4:21,5_Rx_mcs1,37722245,1,Rx,5
9912,2020-03-01,A8:9F:EC:DA:C4:41,5_Rx_mcs1,35811066,1,Rx,5
9913,2020-03-01,A8:9F:EC:DA:C4:51,5_Rx_mcs1,34051059,1,Rx,5
9914,2020-03-01,A8:9F:EC:FB:EB:31,5_Rx_mcs1,29905195,1,Rx,5
9915,2020-03-01,A8:9F:EC:FB:EB:E1,5_Rx_mcs1,29124617,1,Rx,5
9916,2020-03-01,A8:9F:EC:FB:EC:2D,5_Rx_mcs1,33793318,1,Rx,5
9917,2020-03-01,A8:9F:EC:FB:EC:99,5_Rx_mcs1,24047017,1,Rx,5
9918,2020-03-01,A8:9F:EC:FB:EC:A1,5_Rx_mcs1,11047474,1,Rx,5
9919,2020-03-01,A8:9F:EC:FB:EC:C5,5_Rx_mcs1,31462644,1,Rx,5
9920,2020-03-01,A8:9F:EC:FB:ED:61,5_Rx_mcs1,27398144,1,Rx,5
9921,2020-03-01,A8:9F:EC:FC:22:81,5_Rx_mcs1,27988508,1,Rx,5
9922,2020-03-01,A8:9F:EC:FC:22:AD,5_Rx_mcs1,42834541,1,Rx,5
9923,2020-03-01,A8:9F:EC:FC:22:BD,5_Rx_mcs1,28977141,1,Rx,5
9924,2020-03-01,A8:9F:EC:FC:26:39,5_Rx_mcs1,27355367,1,Rx,5
9925,2020-03-01,A8:9F:EC:FC:26:59,5_Rx_mcs1,37637453,1,Rx,5
9926,2020-03-01,A8:9F:EC:FC:26:E9,5_Rx_mcs1,49385590,1,Rx,5
9927,2020-03-01,A8:9F:EC:FC:26:ED,5_Rx_mcs1,52108496,1,Rx,5
9928,2020-03-01,A8:9F:EC:FC:26:F5,5_Rx_mcs1,49623039,1,Rx,5
9929,2020-03-01,A8:9F:EC:FC:26:F9,5_Rx_mcs1,47860501,1,Rx,5
9930,2020-03-01,A8:9F:EC:FC:27:0D,5_Rx_mcs1,35229251,1,Rx,5
9931,2020-03-01,A8:9F:EC:FC:27:11,5_Rx_mcs1,53785331,1,Rx,5
9932,2020-03-01,A8:9F:EC:FC:27:21,5_Rx_mcs1,35982461,1,Rx,5
9933,2020-03-01,A8:9F:EC:FC:27:55,5_Rx_mcs1,57856000,1,Rx,5
9934,2020-03-01,A8:9F:EC:FC:27:E5,5_Rx_mcs1,48638133,1,Rx,5
9935,2020-03-01,A8:9F:EC:FC:28:8D,5_Rx_mcs1,58915631,1,Rx,5
9936,2020-03-01,A8:9F:EC:FC:28:D9,5_Rx_mcs1,78746703,1,Rx,5
9937,2020-03-01,A8:9F:EC:FC:29:11,5_Rx_mcs1,87056916,1,Rx,5
9938,2020-03-01,A8:9F:EC:FC:29:1D,5_Rx_mcs1,70566543,1,Rx,5
9939,2020-03-01,A8:9F:EC:FC:29:9D,5_Rx_mcs1,34161177,1,Rx,5
9940,2020-03-01,A8:9F:EC:FC:29:A5,5_Rx_mcs1,59939564,1,Rx,5
9941,2020-03-01,A8:9F:EC:FC:29:F5,5_Rx_mcs1,40982862,1,Rx,5
9942,2020-03-01,A8:9F:EC:FC:2A:01,5_Rx_mcs1,51813769,1,Rx,5
9943,2020-03-01,A8:9F:EC:FC:2F:99,5_Rx_mcs1,65303429,1,Rx,5
9944,2020-03-01,A8:9F:EC:FC:30:85,5_Rx_mcs1,52744178,1,Rx,5
9945,2020-03-01,A8:9F:EC:FC:30:89,5_Rx_mcs1,49551431,1,Rx,5
9946,2020-03-01,A8:9F:EC:FC:30:95,5_Rx_mcs1,52138548,1,Rx,5
9947,2020-03-01,A8:9F:EC:FC:30:A5,5_Rx_mcs1,43023510,1,Rx,5
9948,2020-03-01,A8:9F:EC:FC:30:AD,5_Rx_mcs1,40954449,1,Rx,5
9949,2020-03-01,A8:9F:EC:FC:30:B5,5_Rx_mcs1,58637163,1,Rx,5
9950,2020-03-01,A8:9F:EC:FC:30:C1,5_Rx_mcs1,53676963,1,Rx,5
9951,2020-03-01,A8:9F:EC:FC:30:D1,5_Rx_mcs1,37070166,1,Rx,5
9952,2020-03-01,A8:9F:EC:FC:30:D5,5_Rx_mcs1,32969750,1,Rx,5
9953,2020-03-01,A8:9F:EC:FC:30:DD,5_Rx_mcs1,36090028,1,Rx,5
9954,2020-03-01,A8:9F:EC:FC:30:E5,5_Rx_mcs1,46887307,1,Rx,5
9955,2020-03-01,A8:9F:EC:FC:32:19,5_Rx_mcs1,53395405,1,Rx,5
9956,2020-03-01,A8:9F:EC:FC:32:1D,5_Rx_mcs1,39785176,1,Rx,5
9957,2020-03-01,A8:9F:EC:FC:32:4D,5_Rx_mcs1,38493709,1,Rx,5
9958,2020-03-01,F8:2D:C0:BD:D1:5D,5_Rx_mcs1,52251183,1,Rx,5
9959,2020-03-01,F8:2D:C0:BF:95:29,5_Rx_mcs1,57459143,1,Rx,5
9960,2020-03-01,F8:2D:C0:BF:95:31,5_Rx_mcs1,46435750,1,Rx,5
9961,2020-03-01,F8:2D:C0:BF:95:35,5_Rx_mcs1,69429060,1,Rx,5
9962,2020-03-01,F8:2D:C0:BF:96:49,5_Rx_mcs1,39006504,1,Rx,5
9963,2020-03-01,F8:2D:C0:BF:96:61,5_Rx_mcs1,55404281,1,Rx,5
9964,2020-03-01,F8:2D:C0:BF:96:65,5_Rx_mcs1,59293883,1,Rx,5
9965,2020-03-01,F8:2D:C0:BF:96:69,5_Rx_mcs1,70325144,1,Rx,5
9966,2020-03-01,F8:2D:C0:BF:96:6D,5_Rx_mcs1,49023761,1,Rx,5
9967,2020-03-01,F8:2D:C0:BF:96:75,5_Rx_mcs1,23875707,1,Rx,5
9968,2020-03-01,F8:2D:C0:BF:96:79,5_Rx_mcs1,37539817,1,Rx,5
9969,2020-03-02,A8:9F:EC:DA:91:3D,5_Rx_mcs1,641520,1,Rx,5
9970,2020-03-02,A8:9F:EC:DA:B2:51,5_Rx_mcs1,38669,1,Rx,5
9971,2020-03-02,A8:9F:EC:DA:B2:65,5_Rx_mcs1,281830,1,Rx,5
9972,2020-03-02,A8:9F:EC:DA:B3:F9,5_Rx_mcs1,2899378,1,Rx,5
9973,2020-03-02,A8:9F:EC:DA:B5:91,5_Rx_mcs1,350194,1,Rx,5
9974,2020-03-02,A8:9F:EC:DA:B6:09,5_Rx_mcs1,319270,1,Rx,5
9975,2020-03-02,A8:9F:EC:DA:B9:89,5_Rx_mcs1,1151991,1,Rx,5
9976,2020-03-02,A8:9F:EC:DA:C4:1D,5_Rx_mcs1,1848050,1,Rx,5
9977,2020-03-02,A8:9F:EC:FB:EC:2D,5_Rx_mcs1,1037060,1,Rx,5
9978,2020-03-02,A8:9F:EC:FB:EC:99,5_Rx_mcs1,127165,1,Rx,5
9979,2020-03-02,A8:9F:EC:FB:EC:A1,5_Rx_mcs1,314228,1,Rx,5
9980,2020-03-02,A8:9F:EC:FB:EC:C5,5_Rx_mcs1,281892,1,Rx,5
9981,2020-03-02,A8:9F:EC:FC:22:81,5_Rx_mcs1,149670,1,Rx,5
9982,2020-03-02,A8:9F:EC:FC:22:BD,5_Rx_mcs1,863470,1,Rx,5
9983,2020-03-02,A8:9F:EC:FC:26:39,5_Rx_mcs1,1377145,1,Rx,5
9984,2020-03-02,A8:9F:EC:FC:26:59,5_Rx_mcs1,329577,1,Rx,5
9985,2020-03-02,A8:9F:EC:FC:26:ED,5_Rx_mcs1,632439,1,Rx,5
9986,2020-03-02,A8:9F:EC:FC:26:F5,5_Rx_mcs1,302510,1,Rx,5
9987,2020-03-02,A8:9F:EC:FC:26:F9,5_Rx_mcs1,7561711,1,Rx,5
9988,2020-03-02,A8:9F:EC:FC:27:11,5_Rx_mcs1,319776,1,Rx,5
9989,2020-03-02,A8:9F:EC:FC:27:21,5_Rx_mcs1,1960664,1,Rx,5
9990,2020-03-02,A8:9F:EC:FC:27:55,5_Rx_mcs1,1739457,1,Rx,5
9991,2020-03-02,A8:9F:EC:FC:27:E5,5_Rx_mcs1,2058635,1,Rx,5
9992,2020-03-02,A8:9F:EC:FC:28:D9,5_Rx_mcs1,1394039,1,Rx,5
9993,2020-03-02,A8:9F:EC:FC:29:11,5_Rx_mcs1,3699759,1,Rx,5
9994,2020-03-02,A8:9F:EC:FC:29:1D,5_Rx_mcs1,281892,1,Rx,5
9995,2020-03-02,A8:9F:EC:FC:29:9D,5_Rx_mcs1,1587732,1,Rx,5
9996,2020-03-02,A8:9F:EC:FC:29:A5,5_Rx_mcs1,2077869,1,Rx,5
9997,2020-03-02,A8:9F:EC:FC:29:F5,5_Rx_mcs1,329577,1,Rx,5
9998,2020-03-02,A8:9F:EC:FC:2A:01,5_Rx_mcs1,1567834,1,Rx,5
9999,2020-03-02,A8:9F:EC:FC:30:85,5_Rx_mcs1,1462063,1,Rx,5
10000,2020-03-02,A8:9F:EC:FC:30:89,5_Rx_mcs1,2694647,1,Rx,5
10001,2020-03-02,A8:9F:EC:FC:30:95,5_Rx_mcs1,1037074,1,Rx,5
10002,2020-03-02,A8:9F:EC:FC:30:B5,5_Rx_mcs1,1006832,1,Rx,5
10003,2020-03-02,A8:9F:EC:FC:30:C1,5_Rx_mcs1,3699484,1,Rx,5
10004,2020-03-02,A8:9F:EC:FC:30:D1,5_Rx_mcs1,10405717,1,Rx,5
10005,2020-03-02,A8:9F:EC:FC:30:D5,5_Rx_mcs1,3082173,1,Rx,5
10006,2020-03-02,A8:9F:EC:FC:30:DD,5_Rx_mcs1,2053544,1,Rx,5
10007,2020-03-02,A8:9F:EC:FC:30:E5,5_Rx_mcs1,873199,1,Rx,5
10008,2020-03-02,A8:9F:EC:FC:32:19,5_Rx_mcs1,281964,1,Rx,5
10009,2020-03-02,A8:9F:EC:FC:32:1D,5_Rx_mcs1,3699967,1,Rx,5
10010,2020-03-02,A8:9F:EC:FC:32:4D,5_Rx_mcs1,3498096,1,Rx,5
10011,2020-03-02,F8:2D:C0:BD:D1:5D,5_Rx_mcs1,3988956,1,Rx,5
10012,2020-03-02,F8:2D:C0:BF:95:29,5_Rx_mcs1,725458,1,Rx,5
10013,2020-03-02,F8:2D:C0:BF:95:31,5_Rx_mcs1,1337446,1,Rx,5
10014,2020-03-02,F8:2D:C0:BF:95:35,5_Rx_mcs1,632444,1,Rx,5
10015,2020-03-02,F8:2D:C0:BF:96:49,5_Rx_mcs1,592135,1,Rx,5
10016,2020-03-02,F8:2D:C0:BF:96:65,5_Rx_mcs1,991872,1,Rx,5
10017,2020-03-02,F8:2D:C0:BF:96:69,5_Rx_mcs1,4867678,1,Rx,5
10018,2020-03-02,F8:2D:C0:BF:96:6D,5_Rx_mcs1,4336110,1,Rx,5
10019,2020-03-02,F8:2D:C0:BF:96:75,5_Rx_mcs1,341651,1,Rx,5
10020,2020-03-01,74:EA:E8:F2:C9:25,5_Rx_mcs2,29187495,2,Rx,5
10021,2020-03-01,74:EA:E8:F2:CB:AD,5_Rx_mcs2,19631257,2,Rx,5
10022,2020-03-01,74:EA:E8:F2:CD:4D,5_Rx_mcs2,16330202,2,Rx,5
10023,2020-03-01,74:EA:E8:F2:CD:5D,5_Rx_mcs2,22192936,2,Rx,5
10024,2020-03-01,74:EA:E8:F2:CD:61,5_Rx_mcs2,19935315,2,Rx,5
10025,2020-03-01,74:EA:E8:F2:CD:65,5_Rx_mcs2,18812031,2,Rx,5
10026,2020-03-01,74:EA:E8:F2:CD:6D,5_Rx_mcs2,16658502,2,Rx,5
10027,2020-03-01,74:EA:E8:F2:CD:D5,5_Rx_mcs2,15466296,2,Rx,5
10028,2020-03-01,74:EA:E8:F2:CD:D9,5_Rx_mcs2,13047243,2,Rx,5
10029,2020-03-01,74:EA:E8:F2:CE:4D,5_Rx_mcs2,21348989,2,Rx,5
10030,2020-03-01,74:EA:E8:F2:D2:69,5_Rx_mcs2,24311693,2,Rx,5
10031,2020-03-01,A8:9F:EC:DA:90:21,5_Rx_mcs2,35736608,2,Rx,5
10032,2020-03-01,A8:9F:EC:DA:90:41,5_Rx_mcs2,26848479,2,Rx,5
10033,2020-03-01,A8:9F:EC:DA:90:8D,5_Rx_mcs2,24285208,2,Rx,5
10034,2020-03-01,A8:9F:EC:DA:90:91,5_Rx_mcs2,35421635,2,Rx,5
10035,2020-03-01,A8:9F:EC:DA:90:99,5_Rx_mcs2,24284051,2,Rx,5
10036,2020-03-01,A8:9F:EC:DA:90:9D,5_Rx_mcs2,24576302,2,Rx,5
10037,2020-03-01,A8:9F:EC:DA:90:A1,5_Rx_mcs2,27271311,2,Rx,5
10038,2020-03-01,A8:9F:EC:DA:90:B1,5_Rx_mcs2,31208592,2,Rx,5
10039,2020-03-01,A8:9F:EC:DA:91:1D,5_Rx_mcs2,36917410,2,Rx,5
10040,2020-03-01,A8:9F:EC:DA:91:3D,5_Rx_mcs2,34143449,2,Rx,5
10041,2020-03-01,A8:9F:EC:DA:91:49,5_Rx_mcs2,19254771,2,Rx,5
10042,2020-03-01,A8:9F:EC:DA:91:4D,5_Rx_mcs2,19809685,2,Rx,5
10043,2020-03-01,A8:9F:EC:DA:AD:51,5_Rx_mcs2,18418953,2,Rx,5
10044,2020-03-01,A8:9F:EC:DA:AF:FD,5_Rx_mcs2,39007796,2,Rx,5
10045,2020-03-01,A8:9F:EC:DA:B1:91,5_Rx_mcs2,24705215,2,Rx,5
10046,2020-03-01,A8:9F:EC:DA:B2:39,5_Rx_mcs2,18328095,2,Rx,5
10047,2020-03-01,A8:9F:EC:DA:B2:49,5_Rx_mcs2,26313114,2,Rx,5
10048,2020-03-01,A8:9F:EC:DA:B2:4D,5_Rx_mcs2,27690551,2,Rx,5
10049,2020-03-01,A8:9F:EC:DA:B2:51,5_Rx_mcs2,30269959,2,Rx,5
10050,2020-03-01,A8:9F:EC:DA:B2:65,5_Rx_mcs2,16742633,2,Rx,5
10051,2020-03-01,A8:9F:EC:DA:B2:69,5_Rx_mcs2,41045866,2,Rx,5
10052,2020-03-01,A8:9F:EC:DA:B2:6D,5_Rx_mcs2,44309205,2,Rx,5
10053,2020-03-01,A8:9F:EC:DA:B2:71,5_Rx_mcs2,41044766,2,Rx,5
10054,2020-03-01,A8:9F:EC:DA:B2:75,5_Rx_mcs2,40180666,2,Rx,5
10055,2020-03-01,A8:9F:EC:DA:B2:E1,5_Rx_mcs2,29738794,2,Rx,5
10056,2020-03-01,A8:9F:EC:DA:B3:7D,5_Rx_mcs2,54268591,2,Rx,5
10057,2020-03-01,A8:9F:EC:DA:B3:91,5_Rx_mcs2,43300827,2,Rx,5
10058,2020-03-01,A8:9F:EC:DA:B3:F5,5_Rx_mcs2,29248832,2,Rx,5
10059,2020-03-01,A8:9F:EC:DA:B3:F9,5_Rx_mcs2,36456989,2,Rx,5
10060,2020-03-01,A8:9F:EC:DA:B4:01,5_Rx_mcs2,57346759,2,Rx,5
10061,2020-03-01,A8:9F:EC:DA:B5:85,5_Rx_mcs2,28765282,2,Rx,5
10062,2020-03-01,A8:9F:EC:DA:B5:8D,5_Rx_mcs2,21432962,2,Rx,5
10063,2020-03-01,A8:9F:EC:DA:B5:91,5_Rx_mcs2,27182329,2,Rx,5
10064,2020-03-01,A8:9F:EC:DA:B5:FD,5_Rx_mcs2,31185880,2,Rx,5
10065,2020-03-01,A8:9F:EC:DA:B6:09,5_Rx_mcs2,26712131,2,Rx,5
10066,2020-03-01,A8:9F:EC:DA:B6:79,5_Rx_mcs2,23319345,2,Rx,5
10067,2020-03-01,A8:9F:EC:DA:B6:81,5_Rx_mcs2,35714423,2,Rx,5
10068,2020-03-01,A8:9F:EC:DA:B9:89,5_Rx_mcs2,20520810,2,Rx,5
10069,2020-03-01,A8:9F:EC:DA:B9:C5,5_Rx_mcs2,42268661,2,Rx,5
10070,2020-03-01,A8:9F:EC:DA:B9:D1,5_Rx_mcs2,28429604,2,Rx,5
10071,2020-03-01,A8:9F:EC:DA:B9:D5,5_Rx_mcs2,21800485,2,Rx,5
10072,2020-03-01,A8:9F:EC:DA:B9:D9,5_Rx_mcs2,24998668,2,Rx,5
10073,2020-03-01,A8:9F:EC:DA:B9:E5,5_Rx_mcs2,18892992,2,Rx,5
10074,2020-03-01,A8:9F:EC:DA:B9:ED,5_Rx_mcs2,17817032,2,Rx,5
10075,2020-03-01,A8:9F:EC:DA:BA:75,5_Rx_mcs2,26063582,2,Rx,5
10076,2020-03-01,A8:9F:EC:DA:C4:19,5_Rx_mcs2,28099050,2,Rx,5
10077,2020-03-01,A8:9F:EC:DA:C4:1D,5_Rx_mcs2,16513469,2,Rx,5
10078,2020-03-01,A8:9F:EC:DA:C4:21,5_Rx_mcs2,24093867,2,Rx,5
10079,2020-03-01,A8:9F:EC:DA:C4:41,5_Rx_mcs2,25650203,2,Rx,5
10080,2020-03-01,A8:9F:EC:DA:C4:51,5_Rx_mcs2,24154479,2,Rx,5
10081,2020-03-01,A8:9F:EC:FB:EB:31,5_Rx_mcs2,23123742,2,Rx,5
10082,2020-03-01,A8:9F:EC:FB:EB:E1,5_Rx_mcs2,21461841,2,Rx,5
10083,2020-03-01,A8:9F:EC:FB:EC:2D,5_Rx_mcs2,21412519,2,Rx,5
10084,2020-03-01,A8:9F:EC:FB:EC:99,5_Rx_mcs2,13760883,2,Rx,5
10085,2020-03-01,A8:9F:EC:FB:EC:A1,5_Rx_mcs2,7640592,2,Rx,5
10086,2020-03-01,A8:9F:EC:FB:EC:C5,5_Rx_mcs2,22462906,2,Rx,5
10087,2020-03-01,A8:9F:EC:FB:ED:61,5_Rx_mcs2,18978495,2,Rx,5
10088,2020-03-01,A8:9F:EC:FC:22:81,5_Rx_mcs2,18953245,2,Rx,5
10089,2020-03-01,A8:9F:EC:FC:22:AD,5_Rx_mcs2,30023506,2,Rx,5
10090,2020-03-01,A8:9F:EC:FC:22:BD,5_Rx_mcs2,18033656,2,Rx,5
10091,2020-03-01,A8:9F:EC:FC:26:39,5_Rx_mcs2,16157124,2,Rx,5
10092,2020-03-01,A8:9F:EC:FC:26:59,5_Rx_mcs2,21546156,2,Rx,5
10093,2020-03-01,A8:9F:EC:FC:26:E9,5_Rx_mcs2,32612479,2,Rx,5
10094,2020-03-01,A8:9F:EC:FC:26:ED,5_Rx_mcs2,33576555,2,Rx,5
10095,2020-03-01,A8:9F:EC:FC:26:F5,5_Rx_mcs2,32636018,2,Rx,5
10096,2020-03-01,A8:9F:EC:FC:26:F9,5_Rx_mcs2,30025828,2,Rx,5
10097,2020-03-01,A8:9F:EC:FC:27:0D,5_Rx_mcs2,25078223,2,Rx,5
10098,2020-03-01,A8:9F:EC:FC:27:11,5_Rx_mcs2,35315625,2,Rx,5
10099,2020-03-01,A8:9F:EC:FC:27:21,5_Rx_mcs2,23874882,2,Rx,5
10100,2020-03-01,A8:9F:EC:FC:27:55,5_Rx_mcs2,38703324,2,Rx,5
10101,2020-03-01,A8:9F:EC:FC:27:E5,5_Rx_mcs2,33386666,2,Rx,5
10102,2020-03-01,A8:9F:EC:FC:28:8D,5_Rx_mcs2,38696599,2,Rx,5
10103,2020-03-01,A8:9F:EC:FC:28:D9,5_Rx_mcs2,54212556,2,Rx,5
10104,2020-03-01,A8:9F:EC:FC:29:11,5_Rx_mcs2,57525750,2,Rx,5
10105,2020-03-01,A8:9F:EC:FC:29:1D,5_Rx_mcs2,45180722,2,Rx,5
10106,2020-03-01,A8:9F:EC:FC:29:9D,5_Rx_mcs2,24252663,2,Rx,5
10107,2020-03-01,A8:9F:EC:FC:29:A5,5_Rx_mcs2,38266674,2,Rx,5
10108,2020-03-01,A8:9F:EC:FC:29:F5,5_Rx_mcs2,29071982,2,Rx,5
10109,2020-03-01,A8:9F:EC:FC:2A:01,5_Rx_mcs2,34846973,2,Rx,5
10110,2020-03-01,A8:9F:EC:FC:2F:99,5_Rx_mcs2,39337488,2,Rx,5
10111,2020-03-01,A8:9F:EC:FC:30:85,5_Rx_mcs2,35272762,2,Rx,5
10112,2020-03-01,A8:9F:EC:FC:30:89,5_Rx_mcs2,32684866,2,Rx,5
10113,2020-03-01,A8:9F:EC:FC:30:95,5_Rx_mcs2,32597990,2,Rx,5
10114,2020-03-01,A8:9F:EC:FC:30:A5,5_Rx_mcs2,29306852,2,Rx,5
10115,2020-03-01,A8:9F:EC:FC:30:AD,5_Rx_mcs2,28784416,2,Rx,5
10116,2020-03-01,A8:9F:EC:FC:30:B5,5_Rx_mcs2,39535348,2,Rx,5
10117,2020-03-01,A8:9F:EC:FC:30:C1,5_Rx_mcs2,34042208,2,Rx,5
10118,2020-03-01,A8:9F:EC:FC:30:D1,5_Rx_mcs2,22653319,2,Rx,5
10119,2020-03-01,A8:9F:EC:FC:30:D5,5_Rx_mcs2,21305626,2,Rx,5
10120,2020-03-01,A8:9F:EC:FC:30:DD,5_Rx_mcs2,23456550,2,Rx,5
10121,2020-03-01,A8:9F:EC:FC:30:E5,5_Rx_mcs2,28922298,2,Rx,5
10122,2020-03-01,A8:9F:EC:FC:32:19,5_Rx_mcs2,35899722,2,Rx,5
10123,2020-03-01,A8:9F:EC:FC:32:1D,5_Rx_mcs2,24207846,2,Rx,5
10124,2020-03-01,A8:9F:EC:FC:32:4D,5_Rx_mcs2,24966808,2,Rx,5
10125,2020-03-01,F8:2D:C0:BD:D1:5D,5_Rx_mcs2,35057260,2,Rx,5
10126,2020-03-01,F8:2D:C0:BF:95:29,5_Rx_mcs2,41615764,2,Rx,5
10127,2020-03-01,F8:2D:C0:BF:95:31,5_Rx_mcs2,29478608,2,Rx,5
10128,2020-03-01,F8:2D:C0:BF:95:35,5_Rx_mcs2,47907949,2,Rx,5
10129,2020-03-01,F8:2D:C0:BF:96:49,5_Rx_mcs2,25596912,2,Rx,5
10130,2020-03-01,F8:2D:C0:BF:96:61,5_Rx_mcs2,39596935,2,Rx,5
10131,2020-03-01,F8:2D:C0:BF:96:65,5_Rx_mcs2,39633435,2,Rx,5
10132,2020-03-01,F8:2D:C0:BF:96:69,5_Rx_mcs2,45459326,2,Rx,5
10133,2020-03-01,F8:2D:C0:BF:96:6D,5_Rx_mcs2,34690743,2,Rx,5
10134,2020-03-01,F8:2D:C0:BF:96:75,5_Rx_mcs2,15294466,2,Rx,5
10135,2020-03-01,F8:2D:C0:BF:96:79,5_Rx_mcs2,25361191,2,Rx,5
10136,2020-03-02,A8:9F:EC:DA:91:3D,5_Rx_mcs2,493911,2,Rx,5
10137,2020-03-02,A8:9F:EC:DA:B2:51,5_Rx_mcs2,14492,2,Rx,5
