"Timestamp","Current_IP","Current_MAC","Current_Location","2.4_Tx_mcs0","2.4_Tx_mcs1","2.4_Tx_mcs2","2.4_Tx_mcs3","2.4_Tx_mcs4","2.4_Tx_mcs5","2.4_Tx_mcs6","2.4_Tx_mcs7","2.4_Tx_mcs8","2.4_Tx_mcs9","2.4_Tx_mcs10","2.4_Tx_mcs11","2.4_Tx_mcs12","2.4_Tx_mcs13","2.4_Tx_mcs14","2.4_Tx_mcs15","2.4_Tx_mcs16","2.4_Tx_mcs17","2.4_Tx_mcs18","2.4_Tx_mcs19","2.4_Tx_mcs20","2.4_Tx_mcs21","2.4_Tx_mcs22","2.4_Tx_mcs23","5_Tx_mcs0","5_Tx_mcs1","5_Tx_mcs2","5_Tx_mcs3","5_Tx_mcs4","5_Tx_mcs5","5_Tx_mcs6","5_Tx_mcs7","5_Tx_mcs8","5_Tx_mcs9","2.4_Rx_mcs0","2.4_Rx_mcs1","2.4_Rx_mcs2","2.4_Rx_mcs3","2.4_Rx_mcs4","2.4_Rx_mcs5","2.4_Rx_mcs6","2.4_Rx_mcs7","2.4_Rx_mcs8","2.4_Rx_mcs9","2.4_Rx_mcs10","2.4_Rx_mcs11","2.4_Rx_mcs12","2.4_Rx_mcs13","2.4_Rx_mcs14","2.4_Rx_mcs15","2.4_Rx_mcs16","2.4_Rx_mcs17","2.4_Rx_mcs18","2.4_Rx_mcs19","2.4_Rx_mcs20","2.4_Rx_mcs21","2.4_Rx_mcs22","2.4_Rx_mcs23","5_Rx_mcs0","5_Rx_mcs1","5_Rx_mcs2","5_Rx_mcs3","5_Rx_mcs4","5_Rx_mcs5","5_Rx_mcs6","5_Rx_mcs7","5_Rx_mcs8","5_Rx_mcs9"
2020-03-01 21:56:53,2001:0558:4042:0072:AA9F:ECFF:FEDA:B989,A8:9F:EC:DA:B9:89,Chestnut_Hill,0,29695,44579,24040,25047,21356,12000,30257,0,17,80,6160,8076,10393,5887,13088,0,0,0,0,497,288,148,23,4531384,1232928,1190051,755182,828498,976773,458076,304106,183030,41,85077,55007,74486,1198116,36867,12515,5494,4002,15905,18368,12679,13736,5865,814,365,351,1125,1155,920,325,47,0,0,0,840537,1024986,473013,238932,181732,97759,58677,63213,24831,1626
2020-03-01 21:57:28,2001:0558:4042:0093:FA2D:C0FF:FEBF:9529,F8:2D:C0:BF:95:29,New_Hope,0,44112,66894,39867,41890,37957,21206,73226,0,388,370,11042,19574,33609,22983,98416,0,0,0,0,303,390,513,340,2858520,1220366,1397028,1024593,1592944,1939662,1448537,1233156,90145,,153056,116574,153072,160630,175668,60147,22548,21948,50757,66383,97186,74311,44898,5740,2571,2077,986,880,746,176,24,50,6,3,940477,1336703,791693,860484,1019514,584747,412529,233328,75739,654
2020-03-01 21:57:35,2001:0558:4042:0080:AA9F:ECFF:FEDA:B271,A8:9F:EC:DA:B2:71,Northern_Liberties,0,12435,16888,11394,12882,9830,4861,11582,0,37,94,3834,5374,7440,4140,6460,0,0,0,0,176,51,2,0,2034508,603314,618819,402978,466942,525181,255147,124547,79656,1475,40312,25639,36911,947871,21039,7474,3484,4784,10444,10091,8468,8338,4699,534,318,181,287,255,140,33,4,0,0,0,413288,376277,247186,118521,97980,53943,31916,20503,10956,8105
2020-03-01 21:58:12,2001:0558:4042:000C:AA9F:ECFF:FEFC:2639,A8:9F:EC:FC:26:39,Italian_Market,0,19417,23084,11745,14915,38806,11002,828126,0,1,0,4966,7279,13914,12313,26173,0,0,0,0,2,5,25,150,2006605,910613,821252,434883,912541,964633,818132,1101218,805047,1955,174000,475523,269907,584594,30671,5732,4049,742,16889,19421,8446,17645,8564,2056,391,85,8,38,78,159,266,16,1,0,772240,1453950,856662,521044,441754,354367,338780,184270,106979,9293
2020-03-01 21:58:21,2001:0558:4042:0080:AA9F:ECFF:FEDA:B275,A8:9F:EC:DA:B2:75,Northern_Liberties,0,209631,373247,222182,272633,196612,107216,303807,0,180859,206178,188196,280750,322545,247128,612811,0,0,0,0,2857,600,396,185,2115714,880189,1124245,881710,933633,990412,687572,443377,335874,1956,456307,349282,526148,7675339,758607,350937,267187,548252,144999,217987,350648,404930,527191,187192,108788,117553,20790,15123,8456,1503,440,63,75,15,575935,861127,505038,552428,608583,247870,233426,153202,61302,97039
2020-03-01 21:58:28,2001:0558:4042:0072:AA9F:ECFF:FEDA:B9D1,A8:9F:EC:DA:B9:D1,Chestnut_Hill,0,21885,35522,15804,13605,11772,6695,21514,0,298,366,3575,7014,9321,4923,9506,0,0,0,0,164,180,122,28,1459204,459948,492934,261450,329481,389980,198662,125524,75350,2092,51973,25979,45149,4044123,27428,11318,5418,8522,11861,14084,12089,13528,12213,4439,2351,2798,895,276,158,94,285,7,0,0,249280,370506,243609,109310,87134,52682,31460,21899,11256,11106
2020-03-01 21:59:05,2001:0558:4042:0045:AA9F:ECFF:FEFC:2659,A8:9F:EC:FC:26:59,Italian_Market,5,575629,908812,586318,649378,563583,279630,600828,0,4344,4993,189641,482759,690840,443298,893700,0,0,0,0,7781,6881,3823,2298,4107718,2008207,2037214,1427604,1476506,1456529,1089939,822814,532766,,1868656,1272293,1741634,2017757,1629258,666092,357629,367590,412548,592519,744101,789619,722197,209142,122595,116703,7554,10685,9588,7281,2953,89,7,,1169055,2074298,1194808,1049068,1109503,376286,399524,340105,106837,1
2020-03-01 21:59:38,2001:0558:4042:0083:AA9F:ECFF:FEFC:3095,A8:9F:EC:FC:30:95,South_St_Zone_1,0,475369,231272,120090,146985,48301,34498,142582,0,54071,124758,150975,234086,516361,517654,1919278,0,0,0,0,654,166,35,28,2091858,506500,652913,368803,4093772,1431453,1461416,1735088,723086,,673952,578691,472009,7246765,427188,199684,176946,276817,161542,215517,360684,478386,781446,307736,290553,430684,2763,3335,2179,405,409,108,35,0,334435,301385,345058,868112,4356249,625280,748586,401403,65455,112
2020-03-01 22:00:15,2001:0558:4042:0046:AA9F:ECFF:FEFC:30A5,A8:9F:EC:FC:30:A5,South_St_Zone_1,0,11745,14293,5915,5425,1298,670,1584,0,0,0,2616,3757,5061,1695,1515,0,0,0,0,0,0,0,0,1047452,321538,360240,153661,144120,159104,78437,83713,35507,626,34646,26314,26974,16703,11978,1499,413,228,3711,2097,558,383,13,0,0,0,0,0,0,0,0,0,0,0,233456,341557,98091,40472,21793,7077,5581,4295,2144,3330
2020-03-01 22:00:20,2001:0558:4042:0080:AA9F:ECFF:FEDA:911D,A8:9F:EC:DA:91:1D,Northern_Liberties,0,54167,69961,46537,86868,16452,11969,38724,0,1115,1163,66897,37654,48691,23465,30916,0,0,0,0,4463,3070,2897,192,338622,100892,131854,118538,178559,215133,188644,129734,92329,19685,113196,90729,137490,2034210,143454,35683,20230,18621,19303,25197,29560,24328,25472,5472,2780,4349,2296,2523,2365,1109,333,34,0,0,77989,149515,121437,153874,189515,55331,36243,24612,3212,3190
2020-03-01 22:00:32,2001:0558:4042:0072:AA9F:ECFF:FEDA:B9E5,A8:9F:EC:DA:B9:E5,Chestnut_Hill,0,66667,93408,33343,26080,18958,8758,16186,0,3822,4801,10437,18074,25160,12165,24712,0,0,0,0,1893,1050,811,388,1381419,714430,1306397,1145209,845613,853035,825011,686923,289943,164,107644,75580,73583,1431760,51646,23499,12442,14229,29283,35140,39884,42210,32392,9842,3863,2324,655,647,228,176,8,0,0,0,340927,570431,562917,964935,1184687,281054,207646,118872,35800,2620
2020-03-01 22:00:50,2001:0558:4042:0046:AA9F:ECFF:FEFC:26ED,A8:9F:EC:FC:26:ED,South_St_Zone_1,1,166280,285348,247965,663810,143054,56550,97810,0,1578,1719,438023,430579,279918,102810,138453,0,0,0,0,1215,676,192,108,12410506,3491185,4595899,2227505,2680688,3069888,1857906,1497112,9365,,426750,314549,505851,507295,489366,221833,112169,68122,134875,156321,183632,129425,128130,19637,2810,786,3020,3009,1323,165,150,0,0,0,2343862,3530450,2267434,949065,738457,426513,260528,150629,47096,35
2020-03-01 22:00:59,2001:0558:4042:0046:AA9F:ECFF:FEFC:30AD,A8:9F:EC:FC:30:AD,South_St_Zone_1,0,20322,29998,27348,42653,30261,21728,48848,0,1644,2735,25585,71083,72084,44680,115690,0,0,0,0,1266,341,622,2333,521765,153729,345138,105447,118654,145919,84556,60541,54467,61096,45888,41200,67806,1179453,125583,46095,33739,95606,30419,46174,70675,84344,148799,44294,38564,43089,4704,2428,1095,1397,3935,1258,268,65,156706,632404,54187,78341,103484,44190,55502,50413,15192,11418
2020-03-01 22:01:07,2001:0558:4042:0072:AA9F:ECFF:FEDA:B9ED,A8:9F:EC:DA:B9:ED,Chestnut_Hill,1,174176,180181,77068,66658,41240,20486,24247,0,47594,83883,49276,64953,100842,29243,53200,0,0,0,0,29208,15831,3665,1117,2076881,596410,701480,500852,737121,947219,547814,393772,225038,6338,489192,190376,233904,187596,172063,70008,32078,18097,79745,72522,67935,61281,49298,14496,5335,1776,15330,12345,7235,739,61,4,1,0,535998,728901,500362,317842,276895,154883,90730,62450,15106,10757
2020-03-01 22:01:16,2001:0558:4042:0080:AA9F:ECFF:FEDA:913D,A8:9F:EC:DA:91:3D,Northern_Liberties,0,271727,446323,180356,173382,213384,124484,471318,0,30361,35149,55771,93736,158204,95507,340625,0,0,0,0,67872,76938,106108,348877,4973977,1792746,1924537,1732286,3915841,2884708,1619005,1311920,68504,,373741,407485,514322,4166818,721159,369411,258688,245385,133961,182739,234612,311359,442176,168428,122362,128321,30007,65344,145005,186019,347568,130042,108296,81241,1534516,3184829,2855345,1588198,1151889,690727,407277,226406,58561,
2020-03-01 22:01:48,2001:0558:4042:0039:AA9F:ECFF:FEFC:30B5,A8:9F:EC:FC:30:B5,South_St_Zone_1,21,417769,607721,485932,584577,182544,97711,228234,0,6426,5550,420458,669242,886307,537196,831997,0,0,0,0,2796,2585,1768,1230,3113980,676902,1070842,805665,1660812,1297973,1019704,970054,850779,,773601,596249,805718,4873305,904936,364082,266947,383813,272782,404775,484980,640051,994054,405589,326686,517083,1035,1522,1622,963,457,684,459,628,648313,591020,660704,835486,1210816,463069,543660,585218,295027,2012
2020-03-01 22:02:12,2001:0558:4042:0080:AA9F:ECFF:FEDA:9149,A8:9F:EC:DA:91:49,Northern_Liberties,0,62196,61398,28213,31114,12304,6083,15453,0,0,0,11434,18345,30624,11849,13374,0,0,0,0,169,49,62,78,4407332,1898680,2109045,1290186,1964685,2019315,1424193,916265,656438,,129840,77487,90518,62671,39632,7607,1989,1069,21706,18750,12532,9415,2970,84,41,51,358,398,338,293,21,0,0,0,1372835,1800124,793319,765607,761864,347035,245971,163376,46847,438
2020-03-01 22:02:29,2001:0558:4042:000C:AA9F:ECFF:FEFC:30C1,A8:9F:EC:FC:30:C1,South_St_Zone_2,0,195714,287175,129645,108073,103009,47079,82667,0,1,2,8136,17638,17256,6589,9222,0,0,0,0,12,27,5,7,10458001,3747698,4698537,1602352,1326627,1313557,701692,674814,527942,,328170,266400,353232,247755,200437,60046,26191,30638,50494,130860,78297,34584,13041,1398,1013,1468,206,101,53,30,58,2,0,0,1658475,2683763,1247727,619201,589817,359180,253693,212141,88369,61
2020-03-01 22:02:36,2001:0558:4042:004A:AA9F:ECFF:FEDA:C419,A8:9F:EC:DA:C4:19,Fishtown,0,3500,5286,3893,4463,1082,532,1886,0,0,0,2619,4115,8095,5449,13242,0,0,0,0,0,0,0,0,467842,66322,76418,47148,76120,89438,63139,66397,61759,21548,10604,8390,14078,56727,15830,7111,2778,807,4810,7793,12204,15163,15740,2403,316,33,0,0,0,0,0,0,0,0,65523,81806,46129,37900,34084,27328,23452,12009,2898,2180
2020-03-01 22:03:12,2001:0558:4042:0083:AA9F:ECFF:FEFC:270D,A8:9F:EC:FC:27:0D,South_St_Zone_2,0,4339705,9443609,3259270,2012086,1552879,231881,38872,0,674,777,30884,221181,85169,43334,78547,0,0,0,0,463,264,204,,11003542,4455523,4121660,1467721,1907497,2770069,1848768,1824564,8223,,2516696,3482243,1044342,298817,259812,99017,54606,48173,202876,298579,148717,85115,58293,13686,7306,8988,1061,827,485,428,191,88,24,,2276371,2686260,1416587,831762,1559081,647400,442698,316717,65627,5
2020-03-01 22:03:43,2001:0558:4042:0046:AA9F:ECFF:FEDA:B401,A8:9F:EC:DA:B4:01,Italian_Market,0,126094,215820,129925,185918,379726,246855,481967,0,16007,27240,32471,60374,86924,18586,28035,0,0,0,0,35773,10828,2532,570,2773993,791966,878022,579167,857139,967999,408820,266712,219172,7208,180544,217236,253846,998417,162544,40644,29243,63782,61620,55955,44375,34267,22355,2853,1373,1224,11049,8068,4203,317,76,0,0,0,532547,640114,493014,264346,231930,149942,104886,64247,15035,11474
2020-03-01 22:03:50,2001:0558:4042:0039:AA9F:ECFF:FEFC:2711,A8:9F:EC:FC:27:11,South_St_Zone_2,0,86177,266265,261223,407006,483119,189154,342394,0,65,57,3056,8594,14977,5952,6088,0,0,0,0,3,22,16,11,1946511,847303,866821,439041,539986,687347,491603,389929,205000,6412,117742,113223,225470,409054,1382461,1320720,825000,430900,9810,8433,8111,8774,7225,2505,1986,1189,72,148,38,40,81,1,0,,445774,542691,404068,234780,221318,142438,85816,64240,18800,16286
2020-03-01 22:04:03,2001:0558:4042:0093:FA2D:C0FF:FEBF:966D,F8:2D:C0:BF:96:6D,New_Hope,0,86077,141854,70777,76686,84091,49904,114954,0,348,424,15801,38774,69086,76471,119660,0,0,0,0,500,514,314,169,3224731,1056485,1199534,797168,968802,1186015,725061,394402,213250,5,235725,192165,272438,214351,201783,58109,38819,38781,51173,56977,67633,50746,43099,7308,3536,1467,1390,570,939,612,366,124,0,0,579782,1272780,923106,342940,284335,166106,99015,47621,13144,1265
2020-03-01 22:04:38,2001:0558:4042:0046:AA9F:ECFF:FEFC:2721,A8:9F:EC:FC:27:21,South_St_Zone_1,5,245037,375983,222374,213292,143612,74051,192171,0,493,363,69953,183849,261038,163660,289067,0,0,0,0,1541,1425,560,151,4420945,1172270,1316382,1060753,1404670,1770852,794850,664341,493942,,456731,324055,397394,397908,494136,204804,193735,279849,127722,237056,321946,355872,529343,100539,92791,467287,2321,2746,1889,986,843,109,17,17,1002926,1035214,829968,612717,686824,364750,272605,178175,37919,240
2020-03-01 22:04:52,2001:0558:4042:0093:FA2D:C0FF:FEBF:9675,F8:2D:C0:BF:96:75,New_Hope,4098,1193255,1691016,816006,968205,1105713,429984,237259,0,370491,508971,382792,863900,1453234,305307,503037,0,0,0,0,47258,990,35,,20066054,4325561,5182720,2977524,4727154,5335986,2685670,2896469,1182,,2134372,1787111,3068907,2859405,3046528,1149120,555132,415311,708010,1088416,1218896,1013759,827007,174753,91924,99767,98343,115979,146492,91830,68806,4326,38,,2727275,4831042,3569146,2930945,2075649,1253322,859462,458232,145532,
2020-03-01 22:05:33,2001:0558:4042:0046:AA9F:ECFF:FEFC:30E5,A8:9F:EC:FC:30:E5,Italian_Market,16,14660,20599,14764,17585,13887,8281,17420,0,94,160,6305,15116,29163,22493,72142,0,0,0,0,40,21,11,6,696947,206814,256897,165609,270134,361500,252765,235065,136246,48571,42497,33318,53865,1462163,64168,22286,15287,14555,20113,31115,43183,43866,66538,23181,10210,5451,422,297,9,1,6,0,5,3,186836,292616,215814,177645,165472,109018,76084,38300,9864,6767
2020-03-01 22:05:53,2001:0558:4042:000C:AA9F:ECFF:FEDA:B239,A8:9F:EC:DA:B2:39,Italian_Market,0,86647,137196,68480,70260,58826,28739,49067,0,22236,20179,23992,45864,69758,36431,75264,0,0,0,0,4623,2017,772,436,4804603,2487703,2890120,1975267,4557167,3099701,1540415,910926,583446,,241955,156812,168107,394274,123953,43509,18387,21980,77499,79989,72906,78093,64167,21015,12240,11028,7185,3827,2916,1247,285,16,24,14,2891583,2252711,1457781,643312,507012,277747,178133,129170,36236,27
2020-03-01 22:06:07,2001:0558:4042:0072:AA9F:ECFF:FEFC:27E5,A8:9F:EC:FC:27:E5,Chestnut_Hill,0,255561,372356,120966,118652,85082,44866,86250,0,159191,201029,136389,182405,107534,44210,82817,0,0,0,0,2078,119,85,38,1516700,300775,252181,175219,187644,182836,43945,26908,15070,307,593038,351533,433425,7234080,327293,115365,54776,68684,170530,152505,135408,109525,59768,13250,9930,9042,62061,39097,13966,691,187,191,38,4,140782,137515,59278,38805,31827,23919,14158,6513,1691,1130
2020-03-01 22:06:49,2001:0558:4042:0039:AA9F:ECFF:FEDA:B249,A8:9F:EC:DA:B2:49,South_St_Zone_2,109,46882,72498,47756,57240,39169,18199,39316,0,818,1164,23241,48601,73620,40664,56247,0,0,0,0,372,149,93,167,3379928,319119,378200,297064,466705,528550,238994,184056,208792,6212,291157,151079,165245,22462195,169377,60379,29026,11404,65694,65373,60806,34389,16125,2134,655,303,2283,1048,543,150,82,4,0,,313213,302974,183681,159790,163913,128959,94209,45683,14773,10028
2020-03-01 22:07:07,2001:0558:4042:0060:76EA:E8FF:FEF2:CE4D,74:EA:E8:F2:CE:4D,Fishtown,0,279835,417233,341699,356171,210967,115474,295967,0,3457,3687,132306,273072,335927,193628,406509,0,0,0,0,2893,2398,1413,1470,4066227,988325,1179219,751312,1146921,1320657,905949,749539,545012,38,436615,406532,633801,1460506,803265,372095,230195,343489,170747,298801,491856,616747,713598,188021,126616,232409,2854,2879,2824,2324,2984,1208,646,208,733825,1006160,542618,700496,856049,372396,426262,414623,143360,17059
2020-03-01 22:07:27,2001:0558:4042:0046:AA9F:ECFF:FEDA:B609,A8:9F:EC:DA:B6:09,Italian_Market,0,7715,11442,4666,3728,2099,929,1665,0,2126,3500,2616,3313,3430,874,1271,0,0,0,0,306,1,2,1,892978,170829,240565,184841,281283,357886,224167,203224,174594,55428,40151,9583,7515,327008,3082,1166,1145,1983,6680,4194,2914,2548,1260,228,187,113,2,2,0,0,0,0,0,0,168672,248986,206942,168961,162370,116490,68866,37404,8143,7693
2020-03-01 22:07:50,2001:0558:4042:0046:76EA:E8FF:FEF2:D269,74:EA:E8:F2:D2:69,Italian_Market,0,22379,28871,16574,19220,19496,8751,15622,0,26,84,2997,6181,11133,7059,10630,0,0,0,0,44,45,8,0,13352281,1629885,1709512,1220232,1600972,1939323,1070459,750777,42671,,53184,31558,53231,1205570,45958,12100,6823,5348,15783,19205,19929,17054,9701,1804,287,168,236,296,83,1,0,0,0,0,1101603,1737144,1095526,488691,400666,225926,139433,98683,27151,26
2020-03-01 22:08:11,2001:0558:4042:0083:AA9F:ECFF:FEDA:B679,A8:9F:EC:DA:B6:79,South_St_Zone_2,0,143465,256880,201715,271597,325702,182160,292102,0,3093,4431,63937,142811,181802,112096,338070,0,0,0,0,4756,1628,742,1075,1683203,477164,654403,497843,954051,949245,760771,774265,1146755,1,238663,259466,400392,3630679,557049,285744,236912,320363,74427,113267,160429,230004,329554,159359,105574,82733,10188,8788,10530,3215,1602,657,342,2175,366470,340347,405814,540660,840890,397941,502181,980510,428740,1584
2020-03-01 22:08:32,2001:0558:4042:0060:AA9F:ECFF:FEDA:9021,A8:9F:EC:DA:90:21,Northern_Liberties,0,19919,33357,26147,31847,19748,7814,18724,0,1986,2288,12986,24438,45151,28743,68816,0,0,0,0,213,120,131,69,496079,166211,285972,685303,2114214,2189495,2359590,1399308,830031,3,71025,62761,98687,630477,132706,36181,21905,22620,31536,59849,56745,48605,43470,12844,5928,4395,567,484,385,122,109,8,3,4,192066,316436,306521,366902,571257,331276,145645,45813,12150,6787
2020-03-01 22:08:42,2001:0558:4042:0093:FA2D:C0FF:FEBD:D15D,F8:2D:C0:BD:D1:5D,New_Hope,16,26109,48039,34291,41241,22604,8265,16411,0,480,721,18910,26630,50281,27345,24398,0,0,0,0,579,376,196,145,571013,112488,131709,96326,173726,251920,200479,176429,102400,53660,58341,42813,67598,4833123,100895,42429,42731,78173,14954,19714,33468,37355,39561,17291,9878,5581,1374,1200,904,893,205,9,0,1,116619,126366,89136,109594,198292,104868,95314,50431,14104,8216
2020-03-01 22:09:15,2001:0558:4042:000C:AA9F:ECFF:FEFC:2911,A8:9F:EC:FC:29:11,South_St_Zone_2,0,202757,332479,225435,281206,248709,143387,391718,0,2093,2323,96898,184577,331575,216738,491035,0,0,0,0,3605,2350,1230,676,11864017,2235564,2706397,2515618,4188071,5740901,3534949,2571088,1917,,529822,436764,691424,23699153,822554,345084,161306,188193,210627,288324,418509,498263,539332,101831,50169,52403,8514,6074,5698,1868,1044,194,51,,2341330,4008308,2926478,1997247,1650954,1009105,551099,312370,103078,
2020-03-01 22:09:39,2001:0558:4042:0093:FA2D:C0FF:FEBF:9529,F8:2D:C0:BF:95:29,New_Hope,0,53225,81078,52959,62085,53850,35670,17716,0,131,175,6607,66690,108627,59604,48957,0,0,0,0,41,60,23,21,561540,209238,247205,215714,418091,555118,474754,417572,301263,160494,102295,158661,57288,2194528,39199,15400,12204,10392,22604,24212,25451,25348,19902,5500,3491,4494,381,209,45,13,4,1,1,0,214209,308910,218325,291171,400186,231870,201274,102495,28770,19279
2020-03-01 22:09:54,2001:0558:4042:0072:AA9F:ECFF:FEDA:B989,A8:9F:EC:DA:B9:89,Chestnut_Hill,0,6307,9202,3920,3478,2124,1023,983,0,0,0,956,2186,3722,1401,1372,0,0,0,0,0,0,0,0,96975,32444,31536,23173,31289,36129,18594,11227,8228,3307,21050,16644,23503,83946,14496,3019,1486,820,2690,3473,3175,2909,1463,172,18,59,0,0,0,0,0,0,0,0,27050,31463,12203,11608,12477,5586,4833,3000,1048,649
2020-03-01 22:10:12,2001:0558:4042:0039:AA9F:ECFF:FEFC:291D,A8:9F:EC:FC:29:1D,South_St_Zone_2,0,45811,47190,8174,8501,6206,2289,1364,0,23980,34404,18778,30341,57683,2103,2956,0,0,0,0,25439,3212,396,59,287605,99919,163373,170075,179950,130125,100608,58650,36311,17929,89121,75345,66422,61894,43928,9291,4677,2633,25108,17386,5314,3725,594,36,22,34,3057,1105,224,30,10,0,0,0,139767,149602,143155,108605,84159,34728,18908,12639,3571,2392
2020-03-01 22:10:22,2001:0558:4042:0080:AA9F:ECFF:FEDA:908D,A8:9F:EC:DA:90:8D,Fishtown,0,250660,303364,117874,100083,92301,30228,15610,0,978,754,13687,39312,41162,11584,13181,0,0,0,0,1805,2823,1881,1711,1316901,579475,648307,388387,644747,3001873,5013511,4372365,546355,23,245703,44858,48757,1285953,30487,12384,8273,9711,123408,116187,44850,28347,19351,8111,6907,11871,441,257,179,243,107,5800,3581,1112,402144,426659,315592,436723,781689,5303054,3218545,6351085,68804,48
2020-03-01 22:10:35,2001:0558:4042:003E:FA2D:C0FF:FEBF:9531,F8:2D:C0:BF:95:31,Peddlers_Village,0,401805,555321,371863,763318,183682,101320,247529,0,3823,5714,412373,246878,413213,233862,332812,0,0,0,0,4365,950,704,2460,2942163,1081566,1290232,876206,1343058,1289937,891016,742456,497378,2,545798,405634,626133,855013,714861,320423,230952,304243,145317,223676,329562,440431,656180,251036,166927,184420,2372,2912,2278,1942,1794,1057,894,889,703827,1148732,591314,739853,980170,409816,400187,303387,69870,6358
2020-03-01 22:10:43,2001:0558:4042:0072:AA9F:ECFF:FEDA:B9C5,A8:9F:EC:DA:B9:C5,Chestnut_Hill,0,31165,47307,36776,73203,14637,8532,17196,0,273,165,57641,47502,39860,17838,31066,0,0,0,0,93,100,48,47,1454526,369009,372475,257077,350374,412503,271418,187730,110544,5718,115963,57951,85003,2091333,65916,29536,19897,25423,39386,48669,56002,46571,39294,11639,12690,9474,222,114,105,108,69,4,1,1,244697,280357,156023,186216,225431,106948,91434,53448,15550,15381
2020-03-01 22:11:25,2001:0558:4042:0039:AA9F:ECFF:FEDA:B26D,A8:9F:EC:DA:B2:6D,South_St_Zone_2,1,307764,465289,291882,341582,284703,196080,609511,0,1278,1697,126857,225081,325405,210107,461318,0,0,0,0,3061,2009,1289,1009,15564344,3022615,3643520,2161362,2697671,3081401,1816518,1446737,8337,,944897,772107,1123729,1056585,1038128,374393,237803,335144,312963,362562,378628,350694,311025,66776,34108,20118,7904,5713,3863,1984,629,62,19,,2252084,3486114,2339874,1387798,1103445,660772,420029,221858,63756,
2020-03-01 22:11:31,2001:0558:4042:0080:AA9F:ECFF:FEFB:ECC5,A8:9F:EC:FB:EC:C5,Northern_Liberties,0,209711,373407,222217,272659,196641,107237,303836,0,180859,206178,188205,280776,322623,247191,612974,0,0,0,0,2857,600,396,185,2116267,880280,1124385,881919,933905,990689,687637,443438,335974,1957,456446,349380,526188,7678602,758633,350971,267187,548272,145147,218230,350685,405155,527251,187201,108791,117570,20790,15123,8456,1503,440,63,75,15,576039,861290,505133,552513,608668,247902,233510,153261,61304,97059
2020-03-01 22:11:31,2001:0558:4042:0093:FA2D:C0FF:FEBF:9535,F8:2D:C0:BF:95:35,New_Hope,11,216900,308614,218351,240083,246588,128731,269571,0,693,935,46344,91161,87555,48718,106189,0,0,0,0,872,454,266,133,19404010,7192613,8103092,4734186,5486891,7730370,6790278,8091200,2179,,540354,396192,609377,653738,619402,271328,152169,110514,88124,118750,118523,121071,92361,19816,5419,2773,580,873,764,195,62,1,1,2,5096956,7377901,5831522,4247752,2415520,1150946,767163,507275,115146,
2020-03-01 22:11:39,2001:0558:4042:0060:AA9F:ECFF:FEDA:9091,A8:9F:EC:DA:90:91,Northern_Liberties,0,44126,66900,39875,41895,37958,21211,73234,0,388,370,11044,19579,33621,22984,98435,0,0,0,0,303,390,513,340,2869354,1223083,1399719,1026374,1595307,1942687,1449681,1233666,90169,,153173,116625,153083,160635,175673,60147,22548,21983,50783,66387,97208,74318,44907,5740,2571,2078,986,880,746,176,24,50,6,3,942358,1339612,792843,861208,1020052,584994,412664,233438,75817,654
2020-03-01 22:12:05,2001:0558:4042:0080:AA9F:ECFF:FEDA:B271,A8:9F:EC:DA:B2:71,Northern_Liberties,5,575635,908821,586328,649391,563588,279638,600831,0,4344,4993,189643,482776,690881,443330,893780,0,0,0,0,7781,6881,3823,2298,4110360,2008753,2037621,1427915,1476695,1456707,1089985,822836,532810,,1868763,1272293,1741636,2017804,1629261,666092,357639,367603,412574,592572,744199,789683,722268,209151,122595,116703,7554,10685,9588,7281,2953,89,7,,1169288,2074792,1194847,1049110,1109623,376309,399555,340109,106837,1
2020-03-01 22:12:28,2001:0558:4042:0093:FA2D:C0FF:FEBF:9649,F8:2D:C0:BF:96:49,New_Hope,0,29762,44640,24095,25084,21399,12030,30329,0,17,80,6184,8095,10418,5907,13094,0,0,0,0,497,288,148,23,4534540,1234857,1191858,756386,829641,977898,458232,304156,183086,41,85297,55160,74692,1199905,36896,12515,5494,4002,15922,18371,12688,13738,5865,814,365,351,1125,1155,920,325,47,0,0,0,841853,1025949,473147,238981,181779,97789,58681,63293,24836,1627
2020-03-01 22:12:47,2001:0558:4042:0060:AA9F:ECFF:FEDA:9099,A8:9F:EC:DA:90:99,Northern_Liberties,0,45095,68448,43493,50181,33567,24602,55260,0,1758,221,24021,57379,78572,47158,76864,0,0,0,0,2818,1728,1392,409,1362850,364941,391244,243596,279111,314379,215061,205619,156896,10231,158596,114729,159272,1234820,124058,42000,23074,25152,42170,48806,58745,63073,60176,22089,15957,11978,730,791,522,120,62,1,0,4,243458,329234,176864,199126,231114,114739,122063,90195,25632,50724
2020-03-01 22:13:00,2001:0558:4042:0072:AA9F:ECFF:FEDA:B9D9,A8:9F:EC:DA:B9:D9,Chestnut_Hill,0,106613,172244,97538,74499,29653,12531,31715,0,664,1079,25649,36455,57953,30556,45303,0,0,0,0,163,152,44,30,1573256,502704,618431,437327,748054,869068,407711,287117,311082,6762,291521,178642,200763,183585,117447,39800,20323,19429,42028,34071,28475,23277,13344,2629,1662,1162,1055,535,1706,417,99,2,8,5,394913,717882,499141,301714,261294,146823,105327,62493,21452,9552
